,customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total
217,0327-wfzsy,0,m,0,1,1,39,1,1,fiber optic,0,0,1,0,1,1,one year,0,electronic check,100.0,3835.55
218,0328-grpmv,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.1,70.1
219,0328-ibupk,,f,0,1,1,51,0,0,dsl,1,0,0,1,0,0,two year,0,bank transfer (automatic),34.2,1782.0
220,0329-gtiaj,1,f,0,0,0,3,1,0,fiber optic,0,1,0,1,1,1,month,1,electronic check,97.9,315.3
221,0330-bgyze,0,m,0,1,0,60,1,1,fiber optic,0,1,1,0,1,1,one year,0,bank transfer (automatic),102.5,6157.6
222,0330-ivzha,1,f,0,1,0,5,1,0,fiber optic,0,0,0,0,0,0,month,0,electronic check,69.95,330.15
223,0334-gddso,1,m,1,0,0,3,1,1,fiber optic,0,1,0,0,0,0,month,1,electronic check,81.35,233.7
224,0334-zfjsr,0,f,0,1,0,55,1,1,dsl,1,1,0,1,0,0,one year,1,credit card (automatic),66.05,3462.1
225,0336-kxkfk,0,m,0,0,0,72,0,0,dsl,1,0,1,1,1,1,two year,1,credit card (automatic),61.2,4390.25
226,0336-pikei,0,m,1,1,0,72,1,0,dsl,1,1,1,1,1,0,two year,0,bank transfer (automatic),74.4,5360.75
227,0337-cnpze,1,f,0,0,0,41,1,1,fiber optic,0,1,1,0,1,1,month,1,electronic check,106.3,4443.45
228,0343-qluzp,0,m,0,0,0,60,0,0,dsl,1,1,1,0,0,0,two year,0,bank transfer (automatic),39.6,2424.5
229,0345-hkjvm,1,f,0,0,0,6,1,0,fiber optic,0,0,0,0,1,1,month,0,electronic check,89.3,577.6
230,0345-xmmug,0,f,0,1,0,46,1,1,fiber optic,0,1,1,1,1,1,two year,1,credit card (automatic),108.9,4854.3
231,0347-ubkuz,0,f,0,0,0,15,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.9,320.45
232,0348-sdkol,1,f,0,1,0,58,1,1,fiber optic,0,0,1,1,1,1,month,1,credit card (automatic),102.1,5885.4
233,0354-vxmjc,0,m,0,1,1,23,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.6,426.65
234,0354-wyrok,1,f,1,1,1,31,1,0,fiber optic,0,0,1,1,1,1,month,1,electronic check,98.9,2911.3
235,0356-erhvt,0,m,0,1,0,11,1,0,dsl,0,0,0,0,0,0,month,1,bank transfer (automatic),45.9,521.9
236,0356-obmac,0,f,1,0,0,56,1,1,fiber optic,0,1,1,1,1,0,two year,1,bank transfer (automatic),99.9,5706.3
237,0357-nvcri,0,f,0,0,1,25,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),20.05,471.7
238,0361-hjrdx,0,f,0,0,0,68,0,0,dsl,1,1,1,1,1,1,two year,0,credit card (automatic),64.35,4539.6
239,0362-raoqo,0,f,0,0,0,40,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.65,830.25
240,0362-zbzwj,1,m,0,0,0,36,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,84.9,3067.2
241,0363-qjvfx,1,m,0,0,0,32,1,1,fiber optic,1,1,0,1,1,1,month,1,credit card (automatic),108.15,3432.9
242,0363-svhyr,0,m,0,1,1,71,1,1,dsl,1,1,1,1,1,1,two year,0,bank transfer (automatic),86.85,6263.8
243,0365-bzuwy,0,m,0,1,0,17,1,1,fiber optic,0,1,1,0,1,1,month,1,electronic check,102.55,1742.5
244,0365-gxezs,0,m,0,1,0,18,1,0,fiber optic,0,0,1,1,0,0,month,0,electronic check,78.2,1468.75
245,0365-trtpy,0,f,0,0,0,37,1,1,fiber optic,1,1,1,0,0,0,month,0,bank transfer (automatic),91.2,3382.3
246,0366-nqshs,0,m,0,0,0,2,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.35,46.35
247,0369-zgovk,0,f,0,1,1,28,1,0,fiber optic,0,0,0,0,0,0,one year,1,bank transfer (automatic),70.4,1992.2
248,0373-aivnj,0,m,0,0,0,9,0,0,dsl,1,1,1,0,0,0,one year,0,mailed check,39.55,373.0
249,0374-aacsz,0,f,0,0,0,1,1,0,dsl,1,0,0,0,0,0,month,0,electronic check,50.15,50.15
250,0374-fiuca,0,m,0,1,0,65,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),20.4,1414.45
251,0374-ioegq,0,f,0,0,0,3,1,0,dsl,0,0,0,0,0,0,month,0,electronic check,44.6,122.7
252,0375-hvgxo,1,f,0,0,0,1,0,0,dsl,0,0,0,0,1,0,month,1,electronic check,34.7,34.7
253,0376-oiwme,0,m,0,1,0,36,1,0,fiber optic,1,0,0,0,1,1,month,1,electronic check,93.6,3366.05
254,0376-ymcjc,1,m,0,0,0,23,1,1,fiber optic,0,0,0,1,1,0,month,1,electronic check,90.6,1943.2
255,0377-jbkkt,0,m,0,1,1,22,1,0,dsl,1,1,0,1,0,0,month,1,mailed check,57.95,1271.8
256,0378-cjkpv,0,f,0,1,0,72,1,1,fiber optic,1,1,1,1,1,1,two year,0,credit card (automatic),112.1,7965.95
257,0378-nhqxu,1,f,0,1,1,17,1,1,fiber optic,0,0,1,0,1,0,month,0,electronic check,88.25,1460.65
258,0378-tovms,1,f,0,0,0,3,1,0,fiber optic,0,0,0,1,0,1,month,0,electronic check,85.8,272.2
259,0378-xszpu,1,m,0,1,0,58,1,0,dsl,1,1,1,0,0,0,one year,0,credit card (automatic),60.3,3563.8
260,0379-djqhr,0,m,0,1,1,67,1,0,dsl,1,1,1,0,1,1,two year,0,credit card (automatic),81.35,5398.6
261,0380-neavx,0,m,1,0,0,34,1,0,fiber optic,0,1,1,0,1,1,one year,1,electronic check,99.85,3343.15
262,0380-zcsbi,0,m,0,0,0,10,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),20.0,198.7
263,0383-cldda,0,f,0,0,0,69,1,1,dsl,1,0,1,1,1,1,two year,1,credit card (automatic),85.35,5897.4
264,0384-lpite,0,m,0,0,0,40,0,0,dsl,1,1,1,0,1,1,one year,0,credit card (automatic),62.05,2511.55
265,0384-rvbpi,0,m,0,0,0,20,1,0,dsl,1,0,1,0,0,1,month,0,credit card (automatic),64.4,1398.6
266,0386-cwrgm,0,f,0,1,1,46,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.4,967.85
267,0388-eopex,1,f,0,1,0,2,1,0,fiber optic,1,0,0,0,0,0,month,1,electronic check,74.4,139.4
268,0390-dcfdq,1,f,1,1,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,mailed check,70.45,70.45
269,0392-bziuw,0,f,0,1,0,72,1,1,fiber optic,1,0,1,0,1,1,two year,1,credit card (automatic),105.0,7589.8
270,0394-yondk,0,m,0,1,1,70,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.15,1790.15
271,0396-hujbp,0,f,0,0,0,2,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.3,44.4
272,0396-ukgai,0,m,0,0,1,23,1,0,dsl,0,1,0,1,0,0,month,1,bank transfer (automatic),55.3,1284.2
273,0396-ychwo,0,m,0,1,0,36,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,95.4,3474.2
274,0397-gzbbc,1,m,1,1,0,59,1,1,fiber optic,0,0,0,0,1,1,month,1,bank transfer (automatic),93.85,5574.75
275,0397-zxwqf,0,m,0,0,0,67,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),20.5,1430.95
276,0401-wdbxm,0,m,0,1,1,72,1,1,fiber optic,1,0,1,0,1,1,two year,1,bank transfer (automatic),105.55,7542.25
277,0402-cqajn,1,f,0,0,0,37,1,1,fiber optic,0,1,1,0,1,1,month,1,bank transfer (automatic),101.9,3545.35
278,0402-oamen,0,f,0,1,1,72,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),24.45,1709.1
279,0404-ahasp,0,m,0,1,0,72,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.7,1421.9
280,0404-swrvg,1,m,0,0,0,3,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,74.4,229.55
281,0406-bpdvr,1,f,1,1,0,54,1,1,fiber optic,0,1,0,0,1,1,one year,1,credit card (automatic),101.5,5373.1
282,0407-bdjkb,1,m,0,1,0,60,1,1,fiber optic,0,1,1,0,1,0,month,1,electronic check,95.75,5742.9
283,0409-wtmpl,0,f,0,1,0,58,1,1,fiber optic,1,1,1,0,1,1,one year,1,credit card (automatic),110.65,6526.65
284,0410-ipfty,0,f,0,1,0,31,1,0,fiber optic,0,1,0,0,0,1,month,1,bank transfer (automatic),83.85,2674.15
285,0411-ezjze,0,f,0,0,0,3,1,1,dsl,0,0,0,0,1,0,month,1,electronic check,60.25,170.5
286,0412-uccnp,0,m,0,0,0,55,1,0,dsl,1,0,1,1,0,0,two year,1,electronic check,59.2,3175.85
287,0415-mosgf,1,f,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,44.4,44.4
288,0419-yaapx,0,m,0,1,0,49,1,0,fiber optic,0,1,0,0,1,0,month,1,credit card (automatic),85.3,4297.95
289,0420-bwtpw,1,m,0,0,1,8,0,0,dsl,0,0,0,0,0,0,month,0,mailed check,25.5,215.2
290,0420-hlgxf,0,f,1,0,0,39,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,99.75,4036.0
291,0420-txvsg,0,m,0,1,0,66,1,1,dsl,1,1,1,0,0,0,two year,1,credit card (automatic),66.1,4428.45
292,0422-ohqhq,0,f,0,1,1,15,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.55,295.95
293,0422-uxfap,0,f,0,1,0,51,1,1,fiber optic,0,0,1,0,1,1,one year,1,electronic check,98.85,4947.55
294,0423-udijq,0,m,1,0,0,9,1,0,dsl,0,0,0,1,0,0,month,0,mailed check,49.2,447.9
295,0426-tirne,1,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.9,20.9
296,0428-axxlj,0,m,0,0,0,25,1,0,no,0,0,0,0,0,0,one year,1,bank transfer (automatic),19.5,516.3
297,0428-ikycp,0,m,0,1,0,22,1,0,fiber optic,0,0,1,0,1,0,month,1,bank transfer (automatic),87.0,1850.65
298,0430-ihcdj,0,m,0,0,0,15,1,1,dsl,0,0,0,0,0,0,month,1,electronic check,49.0,749.25
299,0431-apwvy,1,f,0,1,1,28,1,0,fiber optic,0,0,0,0,1,1,one year,1,bank transfer (automatic),90.1,2598.95
300,0432-cajzv,0,m,0,0,0,3,1,0,fiber optic,0,0,0,0,1,1,month,0,mailed check,90.7,237.65
301,0434-csfon,0,f,0,1,0,47,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,100.5,4707.1
302,0436-twffz,0,f,0,0,0,67,1,1,dsl,1,0,1,1,1,1,two year,1,mailed check,85.25,5714.2
303,0439-ifyun,0,f,1,0,0,18,1,0,fiber optic,0,1,0,0,0,0,month,1,electronic check,74.7,1294.6
304,0440-ekdcf,0,m,0,1,0,62,1,0,dsl,0,1,1,1,0,0,two year,1,credit card (automatic),60.15,3753.2
305,0440-mogpm,0,f,0,0,0,41,1,1,dsl,0,1,1,0,1,1,one year,1,electronic check,80.55,3263.9
306,0440-qexbz,0,f,0,0,0,44,1,1,dsl,0,0,0,0,0,0,month,1,mailed check,50.15,2139.1
307,0440-uedai,0,f,0,0,0,53,1,0,fiber optic,0,1,1,1,0,1,one year,1,credit card (automatic),94.45,5042.75
308,0442-tdyuo,0,m,0,1,0,48,1,0,no,0,0,0,0,0,0,two year,1,mailed check,20.05,1036.0
309,0442-zxkvs,0,f,1,1,0,54,1,1,fiber optic,1,1,1,1,1,1,one year,1,bank transfer (automatic),115.6,6431.05
310,0447-bemng,1,f,0,1,0,48,0,0,dsl,1,0,1,0,0,1,month,1,bank transfer (automatic),45.3,2145.0
311,0447-rxsgd,0,m,0,0,0,24,1,1,fiber optic,0,1,0,0,1,1,month,1,bank transfer (automatic),99.65,2404.85
312,0448-yznze,,m,1,1,0,27,1,1,fiber optic,0,1,1,0,0,1,month,1,electronic check,95.55,2510.2
313,0454-okrct,0,m,0,0,0,33,1,0,fiber optic,0,1,0,1,0,0,two year,0,bank transfer (automatic),80.6,2651.1
314,0455-entcr,0,m,0,1,0,66,1,1,dsl,1,1,0,1,1,1,two year,0,electronic check,85.25,5538.35
315,0455-xfass,0,f,0,1,1,3,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.55,200.2
316,0458-heuzg,0,f,0,0,0,13,0,0,dsl,0,0,1,1,0,0,two year,0,mailed check,35.4,450.4
317,0459-spzhj,0,m,0,1,1,63,1,1,dsl,1,1,1,0,1,1,two year,0,credit card (automatic),83.5,5435.0
318,0461-cvkmu,1,f,0,1,1,23,1,0,fiber optic,0,1,1,1,0,0,month,0,electronic check,83.8,1900.25
319,0463-txoak,0,m,0,0,1,52,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.6,1334.5
320,0463-wzzko,0,m,0,0,0,3,1,0,no,0,0,0,0,0,0,month,1,credit card (automatic),20.75,67.1
321,0463-zsdnt,0,m,0,0,0,10,1,0,dsl,0,0,0,0,0,1,month,1,bank transfer (automatic),56.75,503.25
322,0464-wjtko,0,f,0,1,1,72,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),20.1,1460.85
323,0468-yrpxn,0,m,0,0,0,29,1,0,fiber optic,0,0,1,1,1,1,month,1,credit card (automatic),98.8,2807.1
324,0471-arvmx,0,f,1,1,0,62,1,1,fiber optic,1,0,1,0,1,1,one year,1,electronic check,104.85,6312.9
325,0471-lvhgk,1,m,0,1,0,41,1,1,dsl,0,0,1,0,1,1,one year,1,electronic check,73.0,3001.2
326,0475-rijep,1,m,0,0,0,43,1,1,fiber optic,0,1,0,0,0,0,month,1,electronic check,77.85,3365.85
327,0479-hmswa,0,f,0,0,1,26,1,0,fiber optic,0,1,1,1,1,1,two year,1,electronic check,105.45,2715.3
328,0480-bixde,0,f,0,1,0,19,1,0,fiber optic,0,0,1,0,1,1,month,1,electronic check,96.8,1743.05
329,0480-kyjva,0,f,0,1,1,72,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),24.25,1784.5
330,0481-sumcb,0,f,1,0,0,45,1,1,fiber optic,0,0,1,0,1,1,one year,1,bank transfer (automatic),102.15,4735.35
331,0484-ffvbj,0,m,0,0,0,32,1,0,dsl,0,0,0,0,1,1,one year,1,bank transfer (automatic),64.85,2010.95
332,0484-jpbru,0,m,0,0,0,41,1,1,no,0,0,0,0,0,0,month,1,bank transfer (automatic),25.25,996.45
333,0485-zbsln,0,m,0,1,1,65,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),24.75,1715.1
334,0486-heczi,1,m,0,1,0,55,1,1,fiber optic,1,1,0,0,1,0,month,1,electronic check,96.75,5238.9
335,0486-lgcch,0,m,0,1,1,11,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.65,225.75
336,0487-crlzf,0,f,0,0,0,49,1,0,dsl,0,0,1,1,1,1,two year,1,bank transfer (automatic),74.45,3721.9
337,0487-rpvum,0,m,0,1,0,61,1,1,fiber optic,1,0,1,1,1,0,month,0,bank transfer (automatic),99.4,5943.65
338,0487-vvuvk,0,m,0,1,1,25,1,0,no,0,0,0,0,0,0,month,1,mailed check,19.15,477.6
339,0488-gslfr,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.5,69.5
340,0489-wmemg,0,f,0,0,1,23,1,0,dsl,0,0,0,1,0,0,one year,1,electronic check,49.45,1119.35
341,0491-kapqg,0,m,0,0,0,21,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,73.7,1558.7
342,0495-rvcbf,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,1,month,1,electronic check,79.7,79.7
343,0495-zbngw,1,m,1,1,0,5,1,1,fiber optic,0,0,1,0,0,0,month,1,bank transfer (automatic),79.9,343.95
344,0496-ahook,0,m,0,1,0,24,1,0,dsl,1,0,0,1,1,1,one year,0,bank transfer (automatic),74.4,1712.9
345,0504-hhapi,1,f,1,0,0,27,1,1,fiber optic,0,0,1,0,0,1,month,0,credit card (automatic),88.3,2467.75
346,0505-spoow,0,f,0,1,0,70,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.8,1397.65
347,0506-lvngn,1,f,1,0,0,5,1,0,fiber optic,0,0,1,0,0,0,month,1,credit card (automatic),75.55,349.65
348,0506-ylvkj,0,m,0,1,1,46,1,0,no,0,0,0,0,0,0,two year,1,mailed check,20.2,917.45
349,0508-oolto,0,f,0,1,1,2,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,71.65,135.75
350,0508-sqwpl,0,f,0,1,1,57,1,0,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),20.1,1087.7
351,0510-exsmq,,f,0,0,0,9,1,0,fiber optic,0,0,0,0,0,0,month,0,electronic check,69.05,651.5
352,0511-jteoy,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,0,mailed check,71.1,71.1
353,0512-flfdw,0,f,1,1,0,60,1,1,fiber optic,0,0,1,0,1,1,one year,1,credit card (automatic),100.5,6029.0
354,0513-rbgpe,0,m,0,1,1,37,1,1,dsl,1,0,1,1,0,0,two year,1,credit card (automatic),62.8,2278.75
355,0515-ypmcw,1,m,0,0,1,1,1,0,fiber optic,0,0,0,0,0,0,month,1,mailed check,70.45,70.45
356,0516-oohar,0,m,0,1,1,28,1,0,fiber optic,0,1,1,0,1,1,one year,0,bank transfer (automatic),100.35,2799.0
357,0516-qreyc,0,f,1,0,0,24,1,0,no,0,0,0,0,0,0,month,1,mailed check,20.3,459.95
358,0516-uxrmt,0,f,0,0,0,62,1,1,fiber optic,1,1,1,0,0,0,one year,1,electronic check,92.05,5755.8
359,0516-vrybw,1,f,0,0,1,18,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),20.15,390.85
360,0516-wjvxc,1,f,0,0,0,5,1,0,dsl,1,0,0,1,0,0,month,0,electronic check,54.2,308.25
361,0519-drgti,0,f,0,1,1,20,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.35,442.6
362,0519-xuzju,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,0,mailed check,70.75,70.75
363,0520-fdvvt,1,m,0,0,0,35,1,0,fiber optic,0,1,1,0,1,1,one year,1,bank transfer (automatic),102.35,3626.1
364,0523-vngtf,0,f,1,0,0,52,0,0,dsl,0,1,1,1,1,0,month,1,electronic check,50.5,2566.3
365,0524-iavzo,1,f,0,1,0,30,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,85.0,2624.25
366,0526-sxdjp,0,m,0,1,0,72,0,0,dsl,1,1,1,0,0,0,two year,0,bank transfer (automatic),42.1,2962.0
367,0529-onker,1,m,1,0,0,15,1,1,fiber optic,0,0,0,0,0,0,month,0,electronic check,75.65,1146.65
368,0530-hbkhz,,f,1,1,0,1,0,0,dsl,0,0,0,0,0,0,month,1,electronic check,24.8,24.8
369,0530-ijvdb,0,m,0,0,1,70,1,1,fiber optic,1,1,1,1,1,1,two year,1,electronic check,114.6,7882.5
370,0531-xbkmm,0,m,0,0,1,66,1,1,dsl,1,1,0,1,0,0,two year,0,bank transfer (automatic),65.7,4378.9
371,0531-zzjwq,0,m,1,1,0,55,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,74.0,4052.4
372,0533-bnwkf,1,f,1,1,0,55,1,1,fiber optic,0,1,1,0,0,0,month,1,electronic check,85.45,4874.7
373,0533-ucaau,0,m,1,1,0,57,1,1,dsl,0,1,1,0,1,0,one year,1,credit card (automatic),71.1,4140.1
374,0534-jrnig,,f,0,0,0,6,1,1,fiber optic,0,0,0,0,1,1,month,1,bank transfer (automatic),93.55,536.4
375,0536-acxip,0,f,0,1,0,72,1,1,fiber optic,1,1,1,0,1,1,two year,1,electronic check,109.55,8165.1
376,0536-bgfmz,0,f,0,1,0,28,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.5,563.05
377,0536-esjep,0,m,0,1,0,54,1,0,dsl,1,1,0,0,1,1,two year,1,bank transfer (automatic),74.55,4191.45
378,0537-qyzzn,0,m,1,1,1,24,1,1,fiber optic,1,0,0,0,0,0,month,1,electronic check,79.85,1857.75
379,0541-fitgh,0,f,0,1,0,2,1,0,dsl,1,0,0,0,0,1,month,1,mailed check,62.15,113.1
380,0542-yudzl,,f,0,1,1,14,1,1,no,0,0,0,0,0,0,month,0,mailed check,25.55,372.45
381,0547-hurjb,0,m,0,0,1,12,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),21.05,235.8
382,0548-bctne,,m,0,0,0,48,1,1,fiber optic,0,1,1,0,1,1,one year,1,credit card (automatic),106.1,5082.8
383,0549-cycqn,0,m,1,0,0,51,1,1,fiber optic,0,1,0,0,0,0,one year,1,bank transfer (automatic),79.6,3974.7
384,0550-dcxlh,0,m,0,0,0,13,1,0,dsl,0,1,0,1,1,1,month,0,mailed check,73.35,931.55
385,0556-fjegu,0,m,0,0,0,58,1,0,dsl,0,1,1,1,1,0,two year,0,bank transfer (automatic),70.1,4048.95
386,0557-askvu,0,f,0,1,1,18,1,0,dsl,0,0,1,1,0,0,one year,1,credit card (automatic),54.4,957.1
387,0559-ckhus,0,f,0,1,0,29,1,0,no,0,0,0,0,0,0,two year,1,mailed check,19.55,521.8
388,0562-fgdcr,0,f,0,1,1,72,1,1,dsl,1,1,0,1,1,0,two year,0,mailed check,74.55,5430.65
389,0562-hkhml,0,m,0,1,1,71,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),23.9,1626.4
390,0562-kbdvm,0,f,0,0,0,70,0,0,dsl,1,1,1,1,0,0,two year,1,bank transfer (automatic),44.6,3058.15
391,0564-jjhgs,1,m,0,0,0,9,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,95.5,829.1
392,0564-muuqk,0,f,0,1,1,20,1,1,fiber optic,0,0,1,1,0,1,month,1,bank transfer (automatic),95.5,1916.2
393,0565-iycgt,1,m,0,0,0,69,1,1,dsl,1,1,1,1,0,1,one year,1,credit card (automatic),78.6,5356.45
394,0565-jupyd,0,m,0,0,0,63,1,1,fiber optic,1,1,1,1,1,0,one year,0,credit card (automatic),104.5,6590.8
395,0567-dlarh,,f,0,1,1,30,0,0,dsl,0,0,0,1,1,1,month,0,credit card (automatic),51.2,1561.5
396,0567-ggcac,0,f,0,0,0,7,1,0,dsl,1,1,1,0,0,0,month,0,electronic check,61.4,438.9
397,0567-xrhcu,0,f,0,1,1,69,0,0,dsl,1,0,1,0,0,1,two year,1,credit card (automatic),43.95,2960.1
398,0568-onfpc,1,m,0,1,1,5,1,1,no,0,0,0,0,0,0,month,1,bank transfer (automatic),25.9,135.0
399,0570-bfqht,0,f,0,0,0,9,1,0,fiber optic,0,1,1,0,0,0,month,0,electronic check,80.55,653.9
400,0572-zjklt,0,f,0,1,1,46,1,1,fiber optic,1,0,1,1,0,1,two year,0,mailed check,99.65,4630.2
401,0575-cuqov,0,m,1,1,0,60,1,0,fiber optic,0,1,1,0,1,1,one year,1,electronic check,97.95,5867.0
402,0576-wnxxc,1,m,1,1,0,27,1,1,fiber optic,0,1,1,0,0,1,month,1,electronic check,95.55,2510.2
403,0577-whmev,0,f,0,1,0,16,1,1,fiber optic,1,1,1,0,0,0,month,0,electronic check,90.7,1374.9
404,0578-skvmf,1,f,0,1,1,22,1,0,fiber optic,0,1,0,0,0,1,month,0,electronic check,83.3,1845.9
405,0580-piqhm,0,f,0,1,1,41,1,1,fiber optic,1,1,1,0,0,1,one year,1,bank transfer (automatic),101.6,3930.55
406,0581-bxbub,0,f,1,0,0,4,1,0,fiber optic,0,1,0,0,0,0,month,0,electronic check,72.75,317.75
407,0581-mdmpw,0,f,0,0,0,24,1,1,fiber optic,0,0,1,0,1,0,month,1,credit card (automatic),88.95,2072.75
408,0582-avcln,0,f,0,0,0,38,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.3,743.05
409,0584-bjqgz,0,f,0,0,0,25,1,1,dsl,1,1,1,1,1,0,month,1,bank transfer (automatic),78.35,1837.9
410,0585-egdda,0,m,0,1,0,40,1,0,fiber optic,0,1,1,0,0,0,month,1,electronic check,80.0,3168.75
411,0587-dmgbh,1,f,0,0,0,8,1,0,dsl,1,0,0,0,0,0,month,1,electronic check,49.85,365.55
412,0594-uftul,0,m,0,1,1,13,1,0,no,0,0,0,0,0,0,month,1,mailed check,19.85,252.0
413,0595-itudf,0,m,0,1,1,64,1,1,fiber optic,1,1,1,0,0,0,month,1,electronic check,91.8,5960.5
414,0596-bqceq,1,f,0,1,1,62,1,0,fiber optic,0,1,1,0,1,1,month,1,electronic check,100.15,6283.3
415,0599-xnydo,0,f,0,1,0,20,1,0,fiber optic,0,0,0,0,0,0,month,1,bank transfer (automatic),69.8,1540.35
416,0601-wzhjf,1,m,0,1,0,14,0,0,dsl,0,0,0,0,1,1,month,0,electronic check,46.35,667.7
417,0602-dduml,0,f,0,0,0,57,1,0,dsl,0,1,1,1,1,0,two year,0,mailed check,69.75,3894.4
418,0603-olqdc,0,m,0,0,1,12,1,0,dsl,1,0,0,0,1,1,month,1,mailed check,69.85,837.5
419,0603-tpmib,0,f,0,1,1,59,1,1,no,0,0,0,0,0,0,two year,0,mailed check,25.45,1534.05
420,0604-thjfp,0,f,0,1,1,59,1,0,dsl,0,1,0,1,1,1,two year,1,credit card (automatic),75.95,4542.35
421,0607-daahe,1,m,0,0,1,53,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.75,1052.35
422,0607-mvmgc,0,m,0,1,1,45,1,1,dsl,0,1,1,0,1,1,one year,0,credit card (automatic),78.75,3600.65
423,0608-jdvec,0,m,0,1,0,50,1,0,no,0,0,0,0,0,0,two year,0,electronic check,19.8,1013.2
424,0611-dfxko,1,m,0,1,0,20,1,0,fiber optic,0,0,0,0,1,1,month,1,mailed check,89.0,1820.45
425,0612-rtzza,1,f,1,0,0,1,0,0,dsl,0,0,0,0,0,0,month,0,electronic check,25.25,25.25
426,0613-wuxum,0,f,0,1,1,70,1,0,no,0,0,0,0,0,0,two year,1,mailed check,19.2,1401.4
427,0616-atfgb,1,m,1,1,0,1,0,0,dsl,0,0,0,0,0,0,month,0,electronic check,25.05,25.05
428,0617-aqnwt,1,f,0,1,0,64,0,0,dsl,1,0,1,1,0,1,two year,0,electronic check,47.85,3147.5
429,0617-fhsgk,1,m,0,0,1,49,1,1,fiber optic,0,0,0,0,0,0,month,0,credit card (automatic),75.2,3678.3
430,0618-xwmss,1,m,0,0,1,28,1,0,fiber optic,1,0,0,0,0,0,month,1,bank transfer (automatic),74.9,2068.55
431,0619-olyur,0,m,0,1,0,72,1,1,fiber optic,1,0,1,1,1,1,two year,1,credit card (automatic),111.9,8071.05
432,0620-dlslk,0,f,0,0,0,13,1,0,fiber optic,0,0,0,0,1,0,month,1,mailed check,81.9,1028.9
433,0620-xefwh,0,m,0,1,1,4,1,0,no,0,0,0,0,0,0,month,0,mailed check,18.85,84.2
434,0621-cxbkl,0,f,0,0,0,53,1,0,no,0,0,0,0,0,0,two year,0,mailed check,18.7,1005.7
435,0621-hjwxj,0,f,0,1,0,63,1,1,fiber optic,0,1,0,0,0,0,month,1,bank transfer (automatic),81.55,5029.05
436,0621-jfhol,0,f,0,0,0,10,0,0,dsl,0,0,0,1,0,0,two year,1,mailed check,29.6,299.05
